2020-12-13 16:41:50,845 [INFO ]  maqp(evaluate_cardinalities: database_name=imdb, target_path=./baselines/cardinality_estimation/results/deepDB/imdb_light_model_based_budget_5.csv)
2020-12-13 16:41:52,456 [DEBUG]  		True: 11990578
2020-12-13 16:41:52,456 [DEBUG]  		Predicted: 14545949.814182093
2020-12-13 16:41:52,456 [DEBUG]  Q-Error was: 1.2131149819618448
2020-12-13 16:41:52,456 [DEBUG]  Predicting cardinality for query 7: SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year>1990;
2020-12-13 16:41:52,465 [DEBUG]  		Latency: 3.39ms
2020-12-13 16:41:52,465 [DEBUG]  		True: 157041640
2020-12-13 16:41:52,465 [DEBUG]  		Predicted: 156063832.94261765
2020-12-13 16:41:52,465 [DEBUG]  Q-Error was: 1.0062654302341907
2020-12-13 16:41:52,465 [DEBUG]  Predicting cardinality for query 8: SELECT COUNT(*) FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.production_year>2005 AND mi_idx.info_type_id=101;
2020-12-13 16:41:52,477 [DEBUG]  		Latency: 6.81ms
2020-12-13 16:41:52,477 [DEBUG]  		True: 850677
2020-12-13 16:41:52,477 [DEBUG]  		Predicted: 439085.8715166055
2020-12-13 16:41:52,477 [DEBUG]  Q-Error was: 1.937381854400726
2020-12-13 16:41:52,477 [DEBUG]  Predicting cardinality for query 9: SELECT COUNT(*) FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.production_year>2010 AND mi_idx.info_type_id=101;
2020-12-13 16:41:52,488 [DEBUG]  		Latency: 6.17ms
2020-12-13 16:41:52,488 [DEBUG]  		True: 179616
2020-12-13 16:41:52,488 [DEBUG]  		Predicted: 138988.70947491407
2020-12-13 16:41:52,489 [DEBUG]  Q-Error was: 1.2923064087620637
2020-12-13 16:41:52,489 [DEBUG]  Predicting cardinality for query 10: SELECT COUNT(*) FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.production_year>1990 AND mi_idx.info_type_id=101;
2020-12-13 16:41:52,500 [DEBUG]  		Latency: 6.77ms
2020-12-13 16:41:52,500 [DEBUG]  		True: 2031666
2020-12-13 16:41:52,500 [DEBUG]  		Predicted: 885722.3289769514
2020-12-13 16:41:52,501 [DEBUG]  Q-Error was: 2.293795621418582
2020-12-13 16:41:52,501 [DEBUG]  Predicting cardinality for query 11: SELECT COUNT(*) FROM title t,movie_info mi,movie_companies mc WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.production_year>2005 AND mc.company_type_id=2;
2020-12-13 16:41:52,513 [DEBUG]  		Latency: 7.82ms
2020-12-13 16:41:52,513 [DEBUG]  		True: 6333736
2020-12-13 16:41:52,514 [DEBUG]  		Predicted: 6012229.131823128
2020-12-13 16:41:52,514 [DEBUG]  Q-Error was: 1.0534754849037797
2020-12-13 16:41:52,514 [DEBUG]  Predicting cardinality for query 12: SELECT COUNT(*) FROM title t,movie_info mi,movie_companies mc WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.production_year>2010 AND mc.company_type_id=2;
2020-12-13 16:41:52,525 [DEBUG]  		Latency: 6.29ms
2020-12-13 16:41:52,525 [DEBUG]  		True: 1931628
2020-12-13 16:41:52,525 [DEBUG]  		Predicted: 1888537.9849391447
2020-12-13 16:41:52,525 [DEBUG]  Q-Error was: 1.022816599615413
2020-12-13 16:41:52,526 [DEBUG]  Predicting cardinality for query 13: SELECT COUNT(*) FROM title t,movie_info mi,movie_companies mc WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.production_year>1990 AND mc.company_type_id=2;
2020-12-13 16:41:52,537 [DEBUG]  		Latency: 6.38ms
2020-12-13 16:41:52,537 [DEBUG]  		True: 12738520
2020-12-13 16:41:52,537 [DEBUG]  		Predicted: 11754217.8482757
2020-12-13 16:41:52,537 [DEBUG]  Q-Error was: 1.0837403359738387
2020-12-13 16:41:52,537 [DEBUG]  Predicting cardinality for query 14: SELECT COUNT(*) FROM movie_keyword mk,title t,cast_info ci WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.production_year>2010 AND mk.keyword_id=8200;
2020-12-13 16:41:52,551 [DEBUG]  		Latency: 9.07ms
2020-12-13 16:41:52,551 [DEBUG]  		True: 1224
2020-12-13 16:41:52,551 [DEBUG]  		Predicted: 65.0998200975358
2020-12-13 16:41:52,552 [DEBUG]  Q-Error was: 18.801895276609706
2020-12-13 16:41:52,552 [DEBUG]  Predicting cardinality for query 15: SELECT COUNT(*) FROM movie_keyword mk,title t,cast_info ci WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.production_year>2014;
2020-12-13 16:41:52,561 [DEBUG]  		Latency: 5.09ms
2020-12-13 16:41:52,562 [DEBUG]  		True: 13221
2020-12-13 16:41:52,562 [DEBUG]  		Predicted: 2180.622954754995
2020-12-13 16:41:52,562 [DEBUG]  Q-Error was: 6.062946357219032
2020-12-13 16:41:52,562 [DEBUG]  Predicting cardinality for query 16: SELECT COUNT(*) FROM movie_keyword mk,title t,cast_info ci WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.production_year>2014 AND mk.keyword_id=8200;
2020-12-13 16:41:52,568 [DEBUG]  		Latency: 0.46ms
2020-12-13 16:41:52,568 [DEBUG]  		True: 33
2020-12-13 16:41:52,568 [DEBUG]  		Predicted: 0.015849092986911166
2020-12-13 16:41:52,568 [DEBUG]  Q-Error was: 2082.138077381006
2020-12-13 16:41:52,568 [DEBUG]  Predicting cardinality for query 17: SELECT COUNT(*) FROM movie_keyword mk,title t,cast_info ci WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.production_year>2000 AND mk.keyword_id=8200;
2020-12-13 16:41:52,579 [DEBUG]  		Latency: 5.44ms
2020-12-13 16:41:52,579 [DEBUG]  		True: 1224
2020-12-13 16:41:52,579 [DEBUG]  		Predicted: 340.88623162481593
2020-12-13 16:41:52,579 [DEBUG]  Q-Error was: 3.5906407664688293
2020-12-13 16:41:52,579 [DEBUG]  Predicting cardinality for query 18: SELECT COUNT(*) FROM movie_keyword mk,title t,cast_info ci WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.production_year>2000;
2020-12-13 16:41:52,584 [DEBUG]  		Latency: 0.38ms
2020-12-13 16:41:52,584 [DEBUG]  		True: 114182642
2020-12-13 16:41:52,584 [DEBUG]  		Predicted: 46901380.55564985
2020-12-13 16:41:52,584 [DEBUG]  Q-Error was: 2.434526247356813
2020-12-13 16:41:52,584 [DEBUG]  Predicting cardinality for query 19: SELECT COUNT(*) FROM cast_info ci,title t WHERE t.id=ci.movie_id AND t.production_year>1980 AND t.production_year<1995;
2020-12-13 16:41:52,593 [DEBUG]  		Latency: 4.34ms
2020-12-13 16:41:52,593 [DEBUG]  		True: 4533382
2020-12-13 16:41:52,593 [DEBUG]  		Predicted: 2020928.7099875761
2020-12-13 16:41:52,593 [DEBUG]  Q-Error was: 2.243217179109633
2020-12-13 16:41:52,593 [DEBUG]  Predicting cardinality for query 20: SELECT COUNT(*) FROM cast_info ci,title t WHERE t.id=ci.movie_id AND t.production_year>1980 AND t.production_year<1984;
2020-12-13 16:41:52,602 [DEBUG]  		Latency: 4.12ms
2020-12-13 16:41:52,602 [DEBUG]  		True: 695701
2020-12-13 16:41:52,602 [DEBUG]  		Predicted: 322189.939128794
2020-12-13 16:41:52,602 [DEBUG]  Q-Error was: 2.1592884057186423
2020-12-13 16:41:52,602 [DEBUG]  Predicting cardinality for query 21: SELECT COUNT(*) FROM cast_info ci,title t WHERE t.id=ci.movie_id AND t.production_year>1980 AND t.production_year<2010;
2020-12-13 16:41:52,611 [DEBUG]  		Latency: 4.33ms
2020-12-13 16:41:52,611 [DEBUG]  		True: 21454165
2020-12-13 16:41:52,611 [DEBUG]  		Predicted: 8815423.118427856
2020-12-13 16:41:52,611 [DEBUG]  Q-Error was: 2.4337079130271104
2020-12-13 16:41:52,611 [DEBUG]  Predicting cardinality for query 22: SELECT COUNT(*) FROM cast_info ci,title t,movie_companies mc WHERE t.id=ci.movie_id AND t.id=mc.movie_id AND ci.role_id=2;
2020-12-13 16:41:52,623 [DEBUG]  		Latency: 6.50ms
2020-12-13 16:41:52,623 [DEBUG]  		True: 13355828
2020-12-13 16:41:52,623 [DEBUG]  		Predicted: 6213382.353065689
2020-12-13 16:41:52,623 [DEBUG]  Q-Error was: 2.1495261744853384
2020-12-13 16:41:52,623 [DEBUG]  Predicting cardinality for query 23: SELECT COUNT(*) FROM cast_info ci,title t,movie_companies mc WHERE t.id=ci.movie_id AND t.id=mc.movie_id AND ci.role_id=4;
2020-12-13 16:41:52,629 [DEBUG]  		Latency: 1.56ms
2020-12-13 16:41:52,629 [DEBUG]  		True: 4450853
2020-12-13 16:41:52,630 [DEBUG]  		Predicted: 2277386.920641956
2020-12-13 16:41:52,630 [DEBUG]  Q-Error was: 1.9543683858276404
2020-12-13 16:41:52,630 [DEBUG]  Predicting cardinality for query 24: SELECT COUNT(*) FROM cast_info ci,title t,movie_companies mc WHERE t.id=ci.movie_id AND t.id=mc.movie_id AND ci.role_id=7;
2020-12-13 16:41:52,636 [DEBUG]  		Latency: 1.40ms
2020-12-13 16:41:52,636 [DEBUG]  		True: 794591
2020-12-13 16:41:52,636 [DEBUG]  		Predicted: 229356.4588428202
2020-12-13 16:41:52,636 [DEBUG]  Q-Error was: 3.4644369903903143
2020-12-13 16:41:52,636 [DEBUG]  Predicting cardinality for query 25: SELECT COUNT(*) FROM cast_info ci,title t,movie_companies mc WHERE t.id=ci.movie_id AND t.id=mc.movie_id AND t.production_year>2005 AND t.production_year<2015 AND ci.role_id=2;
2020-12-13 16:41:52,647 [DEBUG]  		Latency: 5.13ms
2020-12-13 16:41:52,647 [DEBUG]  		True: 4893440
2020-12-13 16:41:52,647 [DEBUG]  		Predicted: 3517166.7274643104
2020-12-13 16:41:52,647 [DEBUG]  Q-Error was: 1.391301686607251
2020-12-13 16:41:52,647 [DEBUG]  Predicting cardinality for query 26: SELECT COUNT(*) FROM cast_info ci,title t,movie_companies mc WHERE t.id=ci.movie_id AND t.id=mc.movie_id AND t.production_year>2007 AND t.production_year<2010 AND ci.role_id=2;
2020-12-13 16:41:52,657 [DEBUG]  		Latency: 4.83ms
2020-12-13 16:41:52,657 [DEBUG]  		True: 1381288
2020-12-13 16:41:52,657 [DEBUG]  		Predicted: 951890.6077553882
2020-12-13 16:41:52,657 [DEBUG]  Q-Error was: 1.4510995157911633
2020-12-13 16:41:52,658 [DEBUG]  Predicting cardinality for query 27: SELECT COUNT(*) FROM title t,cast_info ci,movie_companies mc WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.production_year>2005 AND ci.role_id=1;
2020-12-13 16:41:52,668 [DEBUG]  		Latency: 5.70ms
2020-12-13 16:41:52,668 [DEBUG]  		True: 8720023
2020-12-13 16:41:52,668 [DEBUG]  		Predicted: 5988191.755590313
2020-12-13 16:41:52,668 [DEBUG]  Q-Error was: 1.4562030335550575
2020-12-13 16:41:52,668 [DEBUG]  Predicting cardinality for query 28: SELECT COUNT(*) FROM title t,cast_info ci,movie_companies mc WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.production_year>2010 AND ci.role_id=1;
2020-12-13 16:41:52,678 [DEBUG]  		Latency: 4.45ms
2020-12-13 16:41:52,678 [DEBUG]  		True: 2873214
2020-12-13 16:41:52,678 [DEBUG]  		Predicted: 2068595.724371314
2020-12-13 16:41:52,678 [DEBUG]  Q-Error was: 1.3889683547872675
2020-12-13 16:41:52,678 [DEBUG]  Predicting cardinality for query 29: SELECT COUNT(*) FROM title t,cast_info ci,movie_companies mc WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.production_year>1990;
2020-12-13 16:41:52,688 [DEBUG]  		Latency: 4.86ms
2020-12-13 16:41:52,688 [DEBUG]  		True: 56965403
2020-12-13 16:41:52,688 [DEBUG]  		Predicted: 32050819.5952793
2020-12-13 16:41:52,688 [DEBUG]  Q-Error was: 1.7773462182661413
2020-12-13 16:41:52,688 [DEBUG]  Predicting cardinality for query 30: SELECT COUNT(*) FROM title t,movie_keyword mk,movie_companies mc WHERE t.id=mk.movie_id AND t.id=mc.movie_id AND mk.keyword_id=398 AND mc.company_type_id=2 AND t.production_year>1950 AND t.production_year<2000;
2020-12-13 16:41:52,700 [DEBUG]  		Latency: 6.67ms
2020-12-13 16:41:52,701 [DEBUG]  		True: 7153
2020-12-13 16:41:52,701 [DEBUG]  		Predicted: 8259.707241260037
2020-12-13 16:41:52,701 [DEBUG]  Q-Error was: 1.154719312352864
2020-12-13 16:41:52,701 [DEBUG]  Predicting cardinality for query 31: SELECT COUNT(*) FROM title t,movie_keyword mk,movie_companies mc WHERE t.id=mk.movie_id AND t.id=mc.movie_id AND mk.keyword_id=398 AND mc.company_type_id=2;
2020-12-13 16:41:52,709 [DEBUG]  		Latency: 3.62ms
2020-12-13 16:41:52,709 [DEBUG]  		True: 14102
2020-12-13 16:41:52,710 [DEBUG]  		Predicted: 22100.175526047937
2020-12-13 16:41:52,710 [DEBUG]  Q-Error was: 1.5671660421250841
2020-12-13 16:41:52,710 [DEBUG]  Predicting cardinality for query 32: SELECT COUNT(*) FROM title t,movie_keyword mk,movie_companies mc WHERE t.id=mk.movie_id AND t.id=mc.movie_id AND t.production_year>1950;
2020-12-13 16:41:52,719 [DEBUG]  		Latency: 4.51ms
2020-12-13 16:41:52,719 [DEBUG]  		True: 31339132
2020-12-13 16:41:52,719 [DEBUG]  		Predicted: 19363951.245196495
2020-12-13 16:41:52,719 [DEBUG]  Q-Error was: 1.6184265082661846
2020-12-13 16:41:52,719 [DEBUG]  Predicting cardinality for query 33: SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx,movie_companies mc WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND mi_idx.info_type_id=101 AND mi.info_type_id=3 AND t.production_year>2005 AND t.production_year<2008 AND mc.company_type_id=2;
2020-12-13 16:41:52,745 [DEBUG]  		Latency: 19.70ms
2020-12-13 16:41:52,745 [DEBUG]  		True: 75440
2020-12-13 16:41:52,746 [DEBUG]  		Predicted: 72570.75379219558
2020-12-13 16:41:52,746 [DEBUG]  Q-Error was: 1.039537224816769
2020-12-13 16:41:52,746 [DEBUG]  Predicting cardinality for query 34: SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx,movie_companies mc WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND mi_idx.info_type_id=113 AND mi.info_type_id=105;
2020-12-13 16:41:52,763 [DEBUG]  		Latency: 12.13ms
2020-12-13 16:41:52,763 [DEBUG]  		True: 72
2020-12-13 16:41:52,763 [DEBUG]  		Predicted: 28.635512532997367
2020-12-13 16:41:52,764 [DEBUG]  Q-Error was: 2.5143604437683007
2020-12-13 16:41:52,764 [DEBUG]  Predicting cardinality for query 35: SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx,movie_companies mc WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND mi_idx.info_type_id=101 AND mi.info_type_id=3 AND t.production_year>2000 AND t.production_year<2010 AND mc.company_type_id=2;
2020-12-13 16:41:52,790 [DEBUG]  		Latency: 19.92ms
2020-12-13 16:41:52,790 [DEBUG]  		True: 305691
2020-12-13 16:41:52,790 [DEBUG]  		Predicted: 284544.9533788913
2020-12-13 16:41:52,790 [DEBUG]  Q-Error was: 1.0743153107092758
2020-12-13 16:41:52,791 [DEBUG]  Predicting cardinality for query 36: SELECT COUNT(*) FROM title t,movie_info mi,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND mc.company_type_id=2 AND mi_idx.info_type_id=101 AND mi.info_type_id=16;
2020-12-13 16:41:52,815 [DEBUG]  		Latency: 18.29ms
2020-12-13 16:41:52,815 [DEBUG]  		True: 1919495
2020-12-13 16:41:52,816 [DEBUG]  		Predicted: 1594351.9789642068
2020-12-13 16:41:52,816 [DEBUG]  Q-Error was: 1.2039342788328502
2020-12-13 16:41:52,816 [DEBUG]  Predicting cardinality for query 37: SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.production_year>2010 AND t.kind_id=1 AND mi.info_type_id=8 AND mi_idx.info_type_id=101;
2020-12-13 16:41:52,841 [DEBUG]  		Latency: 18.47ms
2020-12-13 16:41:52,841 [DEBUG]  		True: 150780
2020-12-13 16:41:52,841 [DEBUG]  		Predicted: 196960.3524861489
2020-12-13 16:41:52,841 [DEBUG]  Q-Error was: 1.3062763794014387
2020-12-13 16:41:52,841 [DEBUG]  Predicting cardinality for query 38: SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND mi.info_type_id=8 AND mi_idx.info_type_id=101;
2020-12-13 16:41:52,863 [DEBUG]  		Latency: 15.51ms
2020-12-13 16:41:52,863 [DEBUG]  		True: 3243247
2020-12-13 16:41:52,863 [DEBUG]  		Predicted: 3219328.180360733
2020-12-13 16:41:52,863 [DEBUG]  Q-Error was: 1.0074297549983198
2020-12-13 16:41:52,863 [DEBUG]  Predicting cardinality for query 39: SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.production_year>2005 AND mi.info_type_id=8 AND mi_idx.info_type_id=101;
2020-12-13 16:41:52,884 [DEBUG]  		Latency: 14.17ms
2020-12-13 16:41:52,884 [DEBUG]  		True: 1043763
2020-12-13 16:41:52,884 [DEBUG]  		Predicted: 1202491.0758620775
2020-12-13 16:41:52,884 [DEBUG]  Q-Error was: 1.1520729091394095
2020-12-13 16:41:52,884 [DEBUG]  Predicting cardinality for query 40: SELECT COUNT(*) FROM title t,movie_info mi,movie_companies mc,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mi.info_type_id=16 AND t.production_year>2000;
2020-12-13 16:41:52,900 [DEBUG]  		Latency: 9.84ms
2020-12-13 16:41:52,900 [DEBUG]  		True: 512575801
2020-12-13 16:41:52,900 [DEBUG]  		Predicted: 359032536.6931046
2020-12-13 16:41:52,900 [DEBUG]  Q-Error was: 1.4276583557610594
2020-12-13 16:41:52,900 [DEBUG]  Predicting cardinality for query 41: SELECT COUNT(*) FROM title t,movie_info mi,movie_companies mc,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mi.info_type_id=16 AND t.production_year>2005 AND t.production_year<2010;
2020-12-13 16:41:52,916 [DEBUG]  		Latency: 10.18ms
2020-12-13 16:41:52,916 [DEBUG]  		True: 206778521
2020-12-13 16:41:52,916 [DEBUG]  		Predicted: 130293181.95564865
2020-12-13 16:41:52,916 [DEBUG]  Q-Error was: 1.587024876484993
2020-12-13 16:41:52,916 [DEBUG]  Predicting cardinality for query 42: SELECT COUNT(*) FROM title t,movie_info mi,movie_companies mc,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mi.info_type_id=16 AND t.production_year>1990;
2020-12-13 16:41:52,932 [DEBUG]  		Latency: 9.76ms
2020-12-13 16:41:52,932 [DEBUG]  		True: 625302823
2020-12-13 16:41:52,932 [DEBUG]  		Predicted: 507751996.836336
2020-12-13 16:41:52,932 [DEBUG]  Q-Error was: 1.2315122872900375
2020-12-13 16:41:52,932 [DEBUG]  Predicting cardinality for query 43: SELECT COUNT(*) FROM cast_info ci,title t,movie_keyword mk,movie_companies mc WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mk.keyword_id=117;
2020-12-13 16:41:52,942 [DEBUG]  		Latency: 4.60ms
2020-12-13 16:41:52,942 [DEBUG]  		True: 7796926
2020-12-13 16:41:52,942 [DEBUG]  		Predicted: 3127804.0773471664
2020-12-13 16:41:52,943 [DEBUG]  Q-Error was: 2.492779537077952
2020-12-13 16:41:52,943 [DEBUG]  Predicting cardinality for query 44: SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx,cast_info ci WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND mi.info_type_id=105 AND mi_idx.info_type_id=100;
2020-12-13 16:41:52,957 [DEBUG]  		Latency: 8.66ms
2020-12-13 16:41:52,957 [DEBUG]  		True: 1831108
2020-12-13 16:41:52,958 [DEBUG]  		Predicted: 1195936.1283745205
2020-12-13 16:41:52,958 [DEBUG]  Q-Error was: 1.5311085237376227
2020-12-13 16:41:52,958 [DEBUG]  Predicting cardinality for query 45: SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx,cast_info ci WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND mi.info_type_id=3 AND mi_idx.info_type_id=101 AND t.production_year>2008 AND t.production_year<2014;
2020-12-13 16:41:52,979 [DEBUG]  		Latency: 14.84ms
2020-12-13 16:41:52,979 [DEBUG]  		True: 2936093
2020-12-13 16:41:52,979 [DEBUG]  		Predicted: 3463749.977932353
2020-12-13 16:41:52,979 [DEBUG]  Q-Error was: 1.1797139865570856
2020-12-13 16:41:52,979 [DEBUG]  Predicting cardinality for query 46: SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx,cast_info ci WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND mi.info_type_id=3 AND mi_idx.info_type_id=100;
2020-12-13 16:41:52,987 [DEBUG]  		Latency: 2.12ms
2020-12-13 16:41:52,987 [DEBUG]  		True: 16461908
2020-12-13 16:41:52,987 [DEBUG]  		Predicted: 15046111.834041268
2020-12-13 16:41:52,987 [DEBUG]  Q-Error was: 1.0940971449351815
2020-12-13 16:41:52,987 [DEBUG]  Predicting cardinality for query 47: SELECT COUNT(*) FROM title t,movie_info mi,movie_companies mc,cast_info ci WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND ci.role_id=2 AND mi.info_type_id=16 AND t.production_year>2005 AND t.production_year<2009;
2020-12-13 16:41:53,004 [DEBUG]  		Latency: 10.51ms
2020-12-13 16:41:53,004 [DEBUG]  		True: 24675801
2020-12-13 16:41:53,004 [DEBUG]  		Predicted: 24327112.118818488
2020-12-13 16:41:53,005 [DEBUG]  Q-Error was: 1.014333344602452
