2020-12-01 17:36:23,020 [INFO ]  maqp(evaluate_cardinalities: database_name=None, target_path=./baselines/cardinality_estimation/results/deepDB/imdb_light_model_based_budget_5.csv)
2020-12-01 17:36:23,565 [DEBUG]  Predicting cardinality for query 15: SELECT COUNT(*) FROM movie_keyword mk,title t,cast_info ci WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.production_year>2014;
2020-12-01 17:36:23,574 [DEBUG]  		Latency: 4.18ms
2020-12-01 17:36:23,574 [DEBUG]  		True: 13221
2020-12-01 17:36:23,574 [DEBUG]  		Predicted: 19531.508053223908
2020-12-01 17:36:23,574 [DEBUG]  Q-Error was: 1.477309435990009
2020-12-01 17:36:23,574 [DEBUG]  Predicting cardinality for query 16: SELECT COUNT(*) FROM movie_keyword mk,title t,cast_info ci WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.production_year>2014 AND mk.keyword_id=8200;
2020-12-01 17:36:23,579 [DEBUG]  		Latency: 0.41ms
2020-12-01 17:36:23,579 [DEBUG]  		True: 33
2020-12-01 17:36:23,579 [DEBUG]  		Predicted: 0.04987687551094767
2020-12-01 17:36:23,579 [DEBUG]  Q-Error was: 661.6292552799684
2020-12-01 17:36:23,579 [DEBUG]  Predicting cardinality for query 17: SELECT COUNT(*) FROM movie_keyword mk,title t,cast_info ci WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.production_year>2000 AND mk.keyword_id=8200;
2020-12-01 17:36:23,587 [DEBUG]  		Latency: 3.92ms
2020-12-01 17:36:23,587 [DEBUG]  		True: 1224
2020-12-01 17:36:23,587 [DEBUG]  		Predicted: 297.3823023015149
2020-12-01 17:36:23,587 [DEBUG]  Q-Error was: 4.11591406256244
2020-12-01 17:36:23,587 [DEBUG]  Predicting cardinality for query 18: SELECT COUNT(*) FROM movie_keyword mk,title t,cast_info ci WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.production_year>2000;
2020-12-01 17:36:23,592 [DEBUG]  		Latency: 0.36ms
2020-12-01 17:36:23,592 [DEBUG]  		True: 114182642
2020-12-01 17:36:23,592 [DEBUG]  		Predicted: 116453261.61245634
2020-12-01 17:36:23,592 [DEBUG]  Q-Error was: 1.0198858563148008
2020-12-01 17:36:23,592 [DEBUG]  Predicting cardinality for query 19: SELECT COUNT(*) FROM cast_info ci,title t WHERE t.id=ci.movie_id AND t.production_year>1980 AND t.production_year<1995;
2020-12-01 17:36:23,599 [DEBUG]  		Latency: 3.59ms
2020-12-01 17:36:23,599 [DEBUG]  		True: 4533382
2020-12-01 17:36:23,599 [DEBUG]  		Predicted: 4768430.517313815
2020-12-01 17:36:23,599 [DEBUG]  Q-Error was: 1.0518483810351333
2020-12-01 17:36:23,600 [DEBUG]  Predicting cardinality for query 20: SELECT COUNT(*) FROM cast_info ci,title t WHERE t.id=ci.movie_id AND t.production_year>1980 AND t.production_year<1984;
2020-12-01 17:36:23,607 [DEBUG]  		Latency: 3.35ms
2020-12-01 17:36:23,607 [DEBUG]  		True: 695701
2020-12-01 17:36:23,607 [DEBUG]  		Predicted: 789106.1828898403
2020-12-01 17:36:23,607 [DEBUG]  Q-Error was: 1.1342605269934072
2020-12-01 17:36:23,607 [DEBUG]  Predicting cardinality for query 21: SELECT COUNT(*) FROM cast_info ci,title t WHERE t.id=ci.movie_id AND t.production_year>1980 AND t.production_year<2010;
2020-12-01 17:36:23,614 [DEBUG]  		Latency: 3.59ms
2020-12-01 17:36:23,614 [DEBUG]  		True: 21454165
2020-12-01 17:36:23,614 [DEBUG]  		Predicted: 20994844.6209932
2020-12-01 17:36:23,614 [DEBUG]  Q-Error was: 1.0218777698667756
2020-12-01 17:36:23,615 [DEBUG]  Predicting cardinality for query 22: SELECT COUNT(*) FROM cast_info ci,title t,movie_companies mc WHERE t.id=ci.movie_id AND t.id=mc.movie_id AND ci.role_id=2;
2020-12-01 17:36:23,623 [DEBUG]  		Latency: 4.44ms
2020-12-01 17:36:23,623 [DEBUG]  		True: 13355828
2020-12-01 17:36:23,623 [DEBUG]  		Predicted: 6206325.005677311
2020-12-01 17:36:23,623 [DEBUG]  Q-Error was: 2.1519704475325727
2020-12-01 17:36:23,623 [DEBUG]  Predicting cardinality for query 23: SELECT COUNT(*) FROM cast_info ci,title t,movie_companies mc WHERE t.id=ci.movie_id AND t.id=mc.movie_id AND ci.role_id=4;
2020-12-01 17:36:23,628 [DEBUG]  		Latency: 0.54ms
2020-12-01 17:36:23,628 [DEBUG]  		True: 4450853
2020-12-01 17:36:23,628 [DEBUG]  		Predicted: 2269497.681155028
2020-12-01 17:36:23,628 [DEBUG]  Q-Error was: 1.9611621712408198
2020-12-01 17:36:23,628 [DEBUG]  Predicting cardinality for query 24: SELECT COUNT(*) FROM cast_info ci,title t,movie_companies mc WHERE t.id=ci.movie_id AND t.id=mc.movie_id AND ci.role_id=7;
2020-12-01 17:36:23,633 [DEBUG]  		Latency: 0.61ms
2020-12-01 17:36:23,633 [DEBUG]  		True: 794591
2020-12-01 17:36:23,633 [DEBUG]  		Predicted: 230157.0300923654
2020-12-01 17:36:23,633 [DEBUG]  Q-Error was: 3.4523863975874165
2020-12-01 17:36:23,633 [DEBUG]  Predicting cardinality for query 25: SELECT COUNT(*) FROM cast_info ci,title t,movie_companies mc WHERE t.id=ci.movie_id AND t.id=mc.movie_id AND t.production_year>2005 AND t.production_year<2015 AND ci.role_id=2;
2020-12-01 17:36:23,642 [DEBUG]  		Latency: 4.71ms
2020-12-01 17:36:23,642 [DEBUG]  		True: 4893440
2020-12-01 17:36:23,643 [DEBUG]  		Predicted: 3741631.2719490323
2020-12-01 17:36:23,643 [DEBUG]  Q-Error was: 1.3078359796397
2020-12-01 17:36:23,643 [DEBUG]  Predicting cardinality for query 26: SELECT COUNT(*) FROM cast_info ci,title t,movie_companies mc WHERE t.id=ci.movie_id AND t.id=mc.movie_id AND t.production_year>2007 AND t.production_year<2010 AND ci.role_id=2;
2020-12-01 17:36:23,652 [DEBUG]  		Latency: 4.57ms
2020-12-01 17:36:23,652 [DEBUG]  		True: 1381288
2020-12-01 17:36:23,652 [DEBUG]  		Predicted: 1036285.085693923
2020-12-01 17:36:23,652 [DEBUG]  Q-Error was: 1.3329227826096273
2020-12-01 17:36:23,652 [DEBUG]  Predicting cardinality for query 27: SELECT COUNT(*) FROM title t,cast_info ci,movie_companies mc WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.production_year>2005 AND ci.role_id=1;
2020-12-01 17:36:23,661 [DEBUG]  		Latency: 4.58ms
2020-12-01 17:36:23,661 [DEBUG]  		True: 8720023
2020-12-01 17:36:23,661 [DEBUG]  		Predicted: 6364088.247641447
2020-12-01 17:36:23,661 [DEBUG]  Q-Error was: 1.3701920307644493
2020-12-01 17:36:23,661 [DEBUG]  Predicting cardinality for query 28: SELECT COUNT(*) FROM title t,cast_info ci,movie_companies mc WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.production_year>2010 AND ci.role_id=1;
2020-12-01 17:36:23,670 [DEBUG]  		Latency: 4.29ms
2020-12-01 17:36:23,670 [DEBUG]  		True: 2873214
2020-12-01 17:36:23,670 [DEBUG]  		Predicted: 2148614.221042085
2020-12-01 17:36:23,670 [DEBUG]  Q-Error was: 1.3372405208257823
2020-12-01 17:36:23,670 [DEBUG]  Predicting cardinality for query 29: SELECT COUNT(*) FROM title t,cast_info ci,movie_companies mc WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.production_year>1990;
2020-12-01 17:36:23,678 [DEBUG]  		Latency: 4.35ms
2020-12-01 17:36:23,678 [DEBUG]  		True: 56965403
2020-12-01 17:36:23,678 [DEBUG]  		Predicted: 33845570.035019554
2020-12-01 17:36:23,678 [DEBUG]  Q-Error was: 1.6830977566948546
2020-12-01 17:36:23,678 [DEBUG]  Predicting cardinality for query 30: SELECT COUNT(*) FROM title t,movie_keyword mk,movie_companies mc WHERE t.id=mk.movie_id AND t.id=mc.movie_id AND mk.keyword_id=398 AND mc.company_type_id=2 AND t.production_year>1950 AND t.production_year<2000;
2020-12-01 17:36:23,690 [DEBUG]  		Latency: 6.72ms
2020-12-01 17:36:23,690 [DEBUG]  		True: 7153
2020-12-01 17:36:23,690 [DEBUG]  		Predicted: 8131.822182047226
2020-12-01 17:36:23,690 [DEBUG]  Q-Error was: 1.1368407915625929
2020-12-01 17:36:23,690 [DEBUG]  Predicting cardinality for query 31: SELECT COUNT(*) FROM title t,movie_keyword mk,movie_companies mc WHERE t.id=mk.movie_id AND t.id=mc.movie_id AND mk.keyword_id=398 AND mc.company_type_id=2;
2020-12-01 17:36:23,698 [DEBUG]  		Latency: 3.54ms
2020-12-01 17:36:23,698 [DEBUG]  		True: 14102
2020-12-01 17:36:23,698 [DEBUG]  		Predicted: 21991.67080692366
2020-12-01 17:36:23,698 [DEBUG]  Q-Error was: 1.5594717633614847
2020-12-01 17:36:23,698 [DEBUG]  Predicting cardinality for query 32: SELECT COUNT(*) FROM title t,movie_keyword mk,movie_companies mc WHERE t.id=mk.movie_id AND t.id=mc.movie_id AND t.production_year>1950;
2020-12-01 17:36:23,707 [DEBUG]  		Latency: 4.65ms
2020-12-01 17:36:23,707 [DEBUG]  		True: 31339132
2020-12-01 17:36:23,707 [DEBUG]  		Predicted: 19297159.637848467
2020-12-01 17:36:23,707 [DEBUG]  Q-Error was: 1.624028229446422
2020-12-01 17:36:23,707 [DEBUG]  Predicting cardinality for query 33: SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx,movie_companies mc WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND mi_idx.info_type_id=101 AND mi.info_type_id=3 AND t.production_year>2005 AND t.production_year<2008 AND mc.company_type_id=2;
2020-12-01 17:36:23,724 [DEBUG]  		Latency: 12.11ms
2020-12-01 17:36:23,725 [DEBUG]  		True: 75440
2020-12-01 17:36:23,725 [DEBUG]  		Predicted: 71109.19050628522
2020-12-01 17:36:23,725 [DEBUG]  Q-Error was: 1.0609036534220142
2020-12-01 17:36:23,725 [DEBUG]  Predicting cardinality for query 34: SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx,movie_companies mc WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND mi_idx.info_type_id=113 AND mi.info_type_id=105;
2020-12-01 17:36:23,739 [DEBUG]  		Latency: 10.23ms
2020-12-01 17:36:23,739 [DEBUG]  		True: 72
2020-12-01 17:36:23,740 [DEBUG]  		Predicted: 58.18338778406342
2020-12-01 17:36:23,740 [DEBUG]  Q-Error was: 1.2374666161966077
2020-12-01 17:36:23,740 [DEBUG]  Predicting cardinality for query 35: SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx,movie_companies mc WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND mi_idx.info_type_id=101 AND mi.info_type_id=3 AND t.production_year>2000 AND t.production_year<2010 AND mc.company_type_id=2;
2020-12-01 17:36:23,757 [DEBUG]  		Latency: 11.98ms
2020-12-01 17:36:23,757 [DEBUG]  		True: 305691
2020-12-01 17:36:23,757 [DEBUG]  		Predicted: 289921.1027338461
2020-12-01 17:36:23,757 [DEBUG]  Q-Error was: 1.0543937544299111
2020-12-01 17:36:23,758 [DEBUG]  Predicting cardinality for query 36: SELECT COUNT(*) FROM title t,movie_info mi,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND mc.company_type_id=2 AND mi_idx.info_type_id=101 AND mi.info_type_id=16;
2020-12-01 17:36:23,779 [DEBUG]  		Latency: 16.25ms
2020-12-01 17:36:23,779 [DEBUG]  		True: 1919495
2020-12-01 17:36:23,779 [DEBUG]  		Predicted: 1618787.1164659993
2020-12-01 17:36:23,779 [DEBUG]  Q-Error was: 1.1857612285613448
2020-12-01 17:36:23,779 [DEBUG]  Predicting cardinality for query 37: SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.production_year>2010 AND t.kind_id=1 AND mi.info_type_id=8 AND mi_idx.info_type_id=101;
2020-12-01 17:36:23,799 [DEBUG]  		Latency: 14.08ms
2020-12-01 17:36:23,799 [DEBUG]  		True: 150780
2020-12-01 17:36:23,799 [DEBUG]  		Predicted: 230635.78903751622
2020-12-01 17:36:23,799 [DEBUG]  Q-Error was: 1.5296179137651957
2020-12-01 17:36:23,799 [DEBUG]  Predicting cardinality for query 38: SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND mi.info_type_id=8 AND mi_idx.info_type_id=101;
2020-12-01 17:36:23,817 [DEBUG]  		Latency: 12.06ms
2020-12-01 17:36:23,817 [DEBUG]  		True: 3243247
2020-12-01 17:36:23,817 [DEBUG]  		Predicted: 3130337.466858705
2020-12-01 17:36:23,817 [DEBUG]  Q-Error was: 1.036069444376743
2020-12-01 17:36:23,817 [DEBUG]  Predicting cardinality for query 39: SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.production_year>2005 AND mi.info_type_id=8 AND mi_idx.info_type_id=101;
2020-12-01 17:36:23,833 [DEBUG]  		Latency: 10.68ms
2020-12-01 17:36:23,833 [DEBUG]  		True: 1043763
2020-12-01 17:36:23,833 [DEBUG]  		Predicted: 1116370.04707285
2020-12-01 17:36:23,833 [DEBUG]  Q-Error was: 1.0695627715035405
2020-12-01 17:36:23,833 [DEBUG]  Predicting cardinality for query 40: SELECT COUNT(*) FROM title t,movie_info mi,movie_companies mc,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mi.info_type_id=16 AND t.production_year>2000;
2020-12-01 17:36:23,843 [DEBUG]  		Latency: 4.64ms
2020-12-01 17:36:23,843 [DEBUG]  		True: 512575801
2020-12-01 17:36:23,843 [DEBUG]  		Predicted: 351415082.1865987
2020-12-01 17:36:23,843 [DEBUG]  Q-Error was: 1.4586050143625486
2020-12-01 17:36:23,843 [DEBUG]  Predicting cardinality for query 41: SELECT COUNT(*) FROM title t,movie_info mi,movie_companies mc,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mi.info_type_id=16 AND t.production_year>2005 AND t.production_year<2010;
2020-12-01 17:36:23,853 [DEBUG]  		Latency: 4.86ms
2020-12-01 17:36:23,853 [DEBUG]  		True: 206778521
2020-12-01 17:36:23,854 [DEBUG]  		Predicted: 140903508.58091745
2020-12-01 17:36:23,854 [DEBUG]  Q-Error was: 1.4675186095969508
2020-12-01 17:36:23,854 [DEBUG]  Predicting cardinality for query 42: SELECT COUNT(*) FROM title t,movie_info mi,movie_companies mc,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mi.info_type_id=16 AND t.production_year>1990;
2020-12-01 17:36:23,863 [DEBUG]  		Latency: 4.72ms
2020-12-01 17:36:23,864 [DEBUG]  		True: 625302823
2020-12-01 17:36:23,864 [DEBUG]  		Predicted: 480755655.9629797
2020-12-01 17:36:23,864 [DEBUG]  Q-Error was: 1.3006665969378655
2020-12-01 17:36:23,864 [DEBUG]  Predicting cardinality for query 43: SELECT COUNT(*) FROM cast_info ci,title t,movie_keyword mk,movie_companies mc WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mk.keyword_id=117;
2020-12-01 17:36:23,872 [DEBUG]  		Latency: 4.07ms
2020-12-01 17:36:23,873 [DEBUG]  		True: 7796926
2020-12-01 17:36:23,873 [DEBUG]  		Predicted: 3088410.2116083056
2020-12-01 17:36:23,873 [DEBUG]  Q-Error was: 2.524575903386782
2020-12-01 17:36:23,873 [DEBUG]  Predicting cardinality for query 44: SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx,cast_info ci WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND mi.info_type_id=105 AND mi_idx.info_type_id=100;
2020-12-01 17:36:23,887 [DEBUG]  		Latency: 8.85ms
2020-12-01 17:36:23,887 [DEBUG]  		True: 1831108
2020-12-01 17:36:23,887 [DEBUG]  		Predicted: 1873869.0721384056
2020-12-01 17:36:23,887 [DEBUG]  Q-Error was: 1.023352566936743
2020-12-01 17:36:23,887 [DEBUG]  Predicting cardinality for query 45: SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx,cast_info ci WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND mi.info_type_id=3 AND mi_idx.info_type_id=101 AND t.production_year>2008 AND t.production_year<2014;
2020-12-01 17:36:23,903 [DEBUG]  		Latency: 10.77ms
2020-12-01 17:36:23,903 [DEBUG]  		True: 2936093
2020-12-01 17:36:23,904 [DEBUG]  		Predicted: 3457025.357170641
2020-12-01 17:36:23,904 [DEBUG]  Q-Error was: 1.1774236569381968
2020-12-01 17:36:23,904 [DEBUG]  Predicting cardinality for query 46: SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx,cast_info ci WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND mi.info_type_id=3 AND mi_idx.info_type_id=100;
2020-12-01 17:36:23,912 [DEBUG]  		Latency: 3.47ms
2020-12-01 17:36:23,912 [DEBUG]  		True: 16461908
2020-12-01 17:36:23,912 [DEBUG]  		Predicted: 15392004.718678918
2020-12-01 17:36:23,913 [DEBUG]  Q-Error was: 1.0695103270091064
2020-12-01 17:36:23,913 [DEBUG]  Predicting cardinality for query 47: SELECT COUNT(*) FROM title t,movie_info mi,movie_companies mc,cast_info ci WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND ci.role_id=2 AND mi.info_type_id=16 AND t.production_year>2005 AND t.production_year<2009;
2020-12-01 17:36:23,923 [DEBUG]  		Latency: 4.66ms
2020-12-01 17:36:23,923 [DEBUG]  		True: 24675801
2020-12-01 17:36:23,923 [DEBUG]  		Predicted: 24468559.93916846
2020-12-01 17:36:23,923 [DEBUG]  Q-Error was: 1.0084696876868424
