2020-12-18 18:43:32,685 [INFO ]  maqp(evaluate_cardinalities: database_name=imdb, target_path=./baselines/cardinality_estimation/results/deepDB/imdb_ranges_model_based_budget_5.csv)
2020-12-18 18:43:33,983 [DEBUG]  Predicting cardinality for query 21: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.phonetic_code>=17693 AND mc.company_type_id=2 AND t.production_year=1980.0 AND t.kind_id=1;
2020-12-18 18:43:34,014 [DEBUG]  		Latency: 25.79ms
2020-12-18 18:43:34,015 [DEBUG]  		True: 21454165
2020-12-18 18:43:34,015 [DEBUG]  		Predicted: 626.687568601605
2020-12-18 18:43:34,015 [DEBUG]  Q-Error was: 34234.22782722972
2020-12-18 18:43:34,015 [DEBUG]  Predicting cardinality for query 22: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year=2002.0 AND t.kind_id=1 AND mi_idx.info_type_id=99 AND mc.company_type_id=1;
2020-12-18 18:43:34,049 [DEBUG]  		Latency: 28.41ms
2020-12-18 18:43:34,049 [DEBUG]  		True: 13355828
2020-12-18 18:43:34,049 [DEBUG]  		Predicted: 5400.479363053544
2020-12-18 18:43:34,049 [DEBUG]  Q-Error was: 2473.081943682928
2020-12-18 18:43:34,049 [DEBUG]  Predicting cardinality for query 23: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_type_id=1 AND t.production_year>=2004.0 AND mi_idx.info_type_id=100 AND t.kind_id=1;
2020-12-18 18:43:34,083 [DEBUG]  		Latency: 28.05ms
2020-12-18 18:43:34,083 [DEBUG]  		True: 4450853
2020-12-18 18:43:34,083 [DEBUG]  		Predicted: 69840.64703053144
2020-12-18 18:43:34,084 [DEBUG]  Q-Error was: 63.72869080170851
2020-12-18 18:43:34,084 [DEBUG]  Predicting cardinality for query 24: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_type_id=1 AND t.production_year<=2005.0 AND t.phonetic_code=17291 AND t.kind_id=4 AND mi_idx.info_type_id=99;
2020-12-18 18:43:34,118 [DEBUG]  		Latency: 28.42ms
2020-12-18 18:43:34,118 [DEBUG]  		True: 794591
2020-12-18 18:43:34,118 [DEBUG]  		Predicted: 1.0
2020-12-18 18:43:34,118 [DEBUG]  Q-Error was: 794591.0
2020-12-18 18:43:34,118 [DEBUG]  Predicting cardinality for query 25: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=3 AND t.phonetic_code=17637 AND mi_idx.info_type_id=99 AND t.production_year=1992.0;
2020-12-18 18:43:34,156 [DEBUG]  		Latency: 31.74ms
2020-12-18 18:43:34,156 [DEBUG]  		True: 4893440
2020-12-18 18:43:34,156 [DEBUG]  		Predicted: 831.5089882935911
2020-12-18 18:43:34,156 [DEBUG]  Q-Error was: 5885.011549955986
2020-12-18 18:43:34,156 [DEBUG]  Predicting cardinality for query 26: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.phonetic_code=8133 AND t.kind_id=1 AND t.production_year<=1957.0;
2020-12-18 18:43:34,183 [DEBUG]  		Latency: 21.94ms
2020-12-18 18:43:34,184 [DEBUG]  		True: 1381288
2020-12-18 18:43:34,184 [DEBUG]  		Predicted: 1.0
2020-12-18 18:43:34,184 [DEBUG]  Q-Error was: 1381288.0
2020-12-18 18:43:34,184 [DEBUG]  Predicting cardinality for query 27: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year=1975.0 AND t.kind_id=1 AND t.phonetic_code=5506 AND mc.company_type_id=1 AND mi_idx.info_type_id=100;
2020-12-18 18:43:34,222 [DEBUG]  		Latency: 32.12ms
2020-12-18 18:43:34,222 [DEBUG]  		True: 8720023
2020-12-18 18:43:34,222 [DEBUG]  		Predicted: 1.0715640319440622
2020-12-18 18:43:34,222 [DEBUG]  Q-Error was: 8137659.290579102
2020-12-18 18:43:34,222 [DEBUG]  Predicting cardinality for query 28: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND mc.company_type_id=1 AND mi_idx.info_type_id=100 AND t.production_year=2007.0 AND t.phonetic_code>=3139;
2020-12-18 18:43:34,256 [DEBUG]  		Latency: 28.51ms
2020-12-18 18:43:34,257 [DEBUG]  		True: 2873214
2020-12-18 18:43:34,257 [DEBUG]  		Predicted: 6064.794773884008
2020-12-18 18:43:34,257 [DEBUG]  Q-Error was: 473.7528815274223
2020-12-18 18:43:34,257 [DEBUG]  Predicting cardinality for query 29: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mi_idx.info_type_id=99 AND t.kind_id=3 AND mc.company_type_id=2 AND t.phonetic_code>=16731 AND t.production_year=1978.0;
2020-12-18 18:43:34,290 [DEBUG]  		Latency: 27.14ms
2020-12-18 18:43:34,290 [DEBUG]  		True: 56965403
2020-12-18 18:43:34,290 [DEBUG]  		Predicted: 45.09607053363047
2020-12-18 18:43:34,290 [DEBUG]  Q-Error was: 1263201.0356094765
2020-12-18 18:43:34,290 [DEBUG]  Predicting cardinality for query 30: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year<=1969.0 AND t.kind_id=7 AND mc.company_type_id=2 AND t.phonetic_code>=10280 AND t.season_nr>=1.0;
2020-12-18 18:43:34,323 [DEBUG]  		Latency: 27.08ms
2020-12-18 18:43:34,323 [DEBUG]  		True: 7153
2020-12-18 18:43:34,323 [DEBUG]  		Predicted: 15565.001479137158
2020-12-18 18:43:34,323 [DEBUG]  Q-Error was: 2.176010272492263
2020-12-18 18:43:34,323 [DEBUG]  Predicting cardinality for query 31: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year=1970.0 AND mc.company_type_id=2 AND t.kind_id=1 AND t.phonetic_code>=12936;
2020-12-18 18:43:34,354 [DEBUG]  		Latency: 25.03ms
2020-12-18 18:43:34,354 [DEBUG]  		True: 14102
2020-12-18 18:43:34,354 [DEBUG]  		Predicted: 1754.3371007997705
2020-12-18 18:43:34,354 [DEBUG]  Q-Error was: 8.038363888884955
2020-12-18 18:43:34,354 [DEBUG]  Predicting cardinality for query 32: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_type_id=2 AND t.kind_id=2 AND t.series_years>=1288;
2020-12-18 18:43:34,379 [DEBUG]  		Latency: 19.55ms
2020-12-18 18:43:34,379 [DEBUG]  		True: 31339132
2020-12-18 18:43:34,379 [DEBUG]  		Predicted: 2752.5483436469617
2020-12-18 18:43:34,380 [DEBUG]  Q-Error was: 11385.497396379069
2020-12-18 18:43:34,380 [DEBUG]  Predicting cardinality for query 33: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year<=2008.0 AND t.phonetic_code<=12266 AND t.kind_id=3;
2020-12-18 18:43:34,408 [DEBUG]  		Latency: 22.49ms
2020-12-18 18:43:34,408 [DEBUG]  		True: 75440
2020-12-18 18:43:34,408 [DEBUG]  		Predicted: 101115.81424748382
2020-12-18 18:43:34,408 [DEBUG]  Q-Error was: 1.3403474847227441
2020-12-18 18:43:34,408 [DEBUG]  Predicting cardinality for query 34: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mi_idx.info_type_id=99 AND t.kind_id=1 AND mc.company_type_id=1 AND t.phonetic_code>=16543;
2020-12-18 18:43:34,436 [DEBUG]  		Latency: 22.63ms
2020-12-18 18:43:34,436 [DEBUG]  		True: 72
2020-12-18 18:43:34,436 [DEBUG]  		Predicted: 47687.97251874447
2020-12-18 18:43:34,436 [DEBUG]  Q-Error was: 662.3329516492288
2020-12-18 18:43:34,436 [DEBUG]  Predicting cardinality for query 35: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_type_id=2 AND t.kind_id=2 AND t.production_year=2004.0 AND mi_idx.info_type_id=99 AND t.series_years>=1347 AND t.phonetic_code>=5790;
2020-12-18 18:43:34,470 [DEBUG]  		Latency: 27.94ms
2020-12-18 18:43:34,471 [DEBUG]  		True: 305691
2020-12-18 18:43:34,471 [DEBUG]  		Predicted: 14.45893866702125
2020-12-18 18:43:34,471 [DEBUG]  Q-Error was: 21142.008209581592
2020-12-18 18:43:34,471 [DEBUG]  Predicting cardinality for query 36: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_type_id=2 AND t.series_years<=1347 AND t.phonetic_code>=14072;
2020-12-18 18:43:34,491 [DEBUG]  		Latency: 14.79ms
2020-12-18 18:43:34,491 [DEBUG]  		True: 1919495
2020-12-18 18:43:34,491 [DEBUG]  		Predicted: 11927.271304724818
2020-12-18 18:43:34,491 [DEBUG]  Q-Error was: 160.9332890113449
2020-12-18 18:43:34,491 [DEBUG]  Predicting cardinality for query 37: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.episode_nr=1.0 AND t.phonetic_code<=13392 AND mi_idx.info_type_id=99 AND mc.company_type_id=1 AND t.season_nr>=1.0 AND t.kind_id=7;
2020-12-18 18:43:34,527 [DEBUG]  		Latency: 30.10ms
2020-12-18 18:43:34,528 [DEBUG]  		True: 150780
2020-12-18 18:43:34,528 [DEBUG]  		Predicted: 3219.0620010327752
2020-12-18 18:43:34,528 [DEBUG]  Q-Error was: 46.8397315589526
2020-12-18 18:43:34,528 [DEBUG]  Predicting cardinality for query 38: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_type_id=1 AND mi_idx.info_type_id=100 AND t.kind_id=1 AND t.phonetic_code<=11790;
2020-12-18 18:43:34,556 [DEBUG]  		Latency: 22.60ms
2020-12-18 18:43:34,556 [DEBUG]  		True: 3243247
2020-12-18 18:43:34,556 [DEBUG]  		Predicted: 122530.78871431634
2020-12-18 18:43:34,556 [DEBUG]  Q-Error was: 26.468833131905427
2020-12-18 18:43:34,556 [DEBUG]  Predicting cardinality for query 39: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_type_id=1 AND t.kind_id=1 AND t.phonetic_code>=9434 AND t.production_year>=1981.0 AND mi_idx.info_type_id=101;
2020-12-18 18:43:34,590 [DEBUG]  		Latency: 27.69ms
2020-12-18 18:43:34,590 [DEBUG]  		True: 1043763
2020-12-18 18:43:34,590 [DEBUG]  		Predicted: 77192.55165062075
2020-12-18 18:43:34,590 [DEBUG]  Q-Error was: 13.521550689555506
2020-12-18 18:43:34,590 [DEBUG]  Predicting cardinality for query 40: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year<=1997.0 AND t.kind_id=1 AND t.phonetic_code>=6596 AND mi_idx.info_type_id=100 AND mc.company_type_id=1;
2020-12-18 18:43:34,623 [DEBUG]  		Latency: 27.62ms
2020-12-18 18:43:34,624 [DEBUG]  		True: 512575801
2020-12-18 18:43:34,624 [DEBUG]  		Predicted: 70502.64603422595
2020-12-18 18:43:34,624 [DEBUG]  Q-Error was: 7270.305865558108
2020-12-18 18:43:34,624 [DEBUG]  Predicting cardinality for query 41: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=2 AND mi_idx.info_type_id=100 AND mc.company_type_id=1;
2020-12-18 18:43:34,651 [DEBUG]  		Latency: 21.56ms
2020-12-18 18:43:34,651 [DEBUG]  		True: 206778521
2020-12-18 18:43:34,651 [DEBUG]  		Predicted: 30142.038070305633
2020-12-18 18:43:34,651 [DEBUG]  Q-Error was: 6860.137344319375
2020-12-18 18:43:34,651 [DEBUG]  Predicting cardinality for query 42: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.phonetic_code>=17851 AND t.kind_id=1 AND mi_idx.info_type_id=101 AND t.production_year>=2005.0 AND mc.company_type_id=2;
2020-12-18 18:43:34,684 [DEBUG]  		Latency: 27.07ms
2020-12-18 18:43:34,684 [DEBUG]  		True: 625302823
2020-12-18 18:43:34,684 [DEBUG]  		Predicted: 9453.178431148515
2020-12-18 18:43:34,684 [DEBUG]  Q-Error was: 66147.36276844282
2020-12-18 18:43:34,684 [DEBUG]  Predicting cardinality for query 43: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_type_id=1 AND t.production_year>=1979.0 AND t.kind_id=1 AND mi_idx.info_type_id=101;
